review_order,passage_id,capture_index,relative_time_ms,rgb_filename,rgb_prev_3,rgb_prev_2,rgb_prev_1,rgb_next_1,rgb_next_2,rgb_next_3,original_label,candidate_reason,final_review,notes
827,02mf,8,768.0,2mf_14252_2025_01_25_17_43_30_728262_RGB_640_480_3.png,2mf_14249_2025_01_25_17_43_30_419988_RGB_640_480_3.png,2mf_14250_2025_01_25_17_43_30_531733_RGB_640_480_3.png,2mf_14251_2025_01_25_17_43_30_625793_RGB_640_480_3.png,2mf_14253_2025_01_25_17_43_30_825566_RGB_640_480_3.png,2mf_14254_2025_01_25_17_43_30_928106_RGB_640_480_3.png,2mf_14255_2025_01_25_17_43_31_025780_RGB_640_480_3.png,background,boundary,,
828,02mf,9,865.0,2mf_14253_2025_01_25_17_43_30_825566_RGB_640_480_3.png,2mf_14250_2025_01_25_17_43_30_531733_RGB_640_480_3.png,2mf_14251_2025_01_25_17_43_30_625793_RGB_640_480_3.png,2mf_14252_2025_01_25_17_43_30_728262_RGB_640_480_3.png,2mf_14254_2025_01_25_17_43_30_928106_RGB_640_480_3.png,2mf_14255_2025_01_25_17_43_31_025780_RGB_640_480_3.png,2mf_14256_2025_01_25_17_43_31_138077_RGB_640_480_3.png,background,boundary,,
829,02mf,58,5785.0,2mf_14302_2025_01_25_17_43_35_745232_RGB_640_480_3.png,2mf_14299_2025_01_25_17_43_35_441272_RGB_640_480_3.png,2mf_14300_2025_01_25_17_43_35_546073_RGB_640_480_3.png,2mf_14301_2025_01_25_17_43_35_641762_RGB_640_480_3.png,2mf_14303_2025_01_25_17_43_35_859094_RGB_640_480_3.png,2mf_14304_2025_01_25_17_43_35_952541_RGB_640_480_3.png,2mf_14305_2025_01_25_17_43_36_059198_RGB_640_480_3.png,background,boundary,,
830,02mf,59,5885.0,2mf_14303_2025_01_25_17_43_35_859094_RGB_640_480_3.png,2mf_14300_2025_01_25_17_43_35_546073_RGB_640_480_3.png,2mf_14301_2025_01_25_17_43_35_641762_RGB_640_480_3.png,2mf_14302_2025_01_25_17_43_35_745232_RGB_640_480_3.png,2mf_14304_2025_01_25_17_43_35_952541_RGB_640_480_3.png,2mf_14305_2025_01_25_17_43_36_059198_RGB_640_480_3.png,2mf_14306_2025_01_25_17_43_36_157097_RGB_640_480_3.png,background,boundary,,
831,02mf,60,5992.0,2mf_14304_2025_01_25_17_43_35_952541_RGB_640_480_3.png,2mf_14301_2025_01_25_17_43_35_641762_RGB_640_480_3.png,2mf_14302_2025_01_25_17_43_35_745232_RGB_640_480_3.png,2mf_14303_2025_01_25_17_43_35_859094_RGB_640_480_3.png,2mf_14305_2025_01_25_17_43_36_059198_RGB_640_480_3.png,2mf_14306_2025_01_25_17_43_36_157097_RGB_640_480_3.png,2mf_14307_2025_01_25_17_43_36_251341_RGB_640_480_3.png,background,boundary,,
832,03mf,28,2616.0,3mf_14338_2025_01_25_17_44_30_632837_RGB_640_480_3.png,3mf_14335_2025_01_25_17_44_30_352228_RGB_640_480_3.png,3mf_14336_2025_01_25_17_44_30_443015_RGB_640_480_3.png,3mf_14337_2025_01_25_17_44_30_537523_RGB_640_480_3.png,3mf_14339_2025_01_25_17_44_30_735175_RGB_640_480_3.png,3mf_14340_2025_01_25_17_44_30_833811_RGB_640_480_3.png,3mf_14341_2025_01_25_17_44_30_931156_RGB_640_480_3.png,background,boundary,,
833,03mf,29,2719.0,3mf_14339_2025_01_25_17_44_30_735175_RGB_640_480_3.png,3mf_14336_2025_01_25_17_44_30_443015_RGB_640_480_3.png,3mf_14337_2025_01_25_17_44_30_537523_RGB_640_480_3.png,3mf_14338_2025_01_25_17_44_30_632837_RGB_640_480_3.png,3mf_14340_2025_01_25_17_44_30_833811_RGB_640_480_3.png,3mf_14341_2025_01_25_17_44_30_931156_RGB_640_480_3.png,3mf_14342_2025_01_25_17_44_31_034126_RGB_640_480_3.png,background,boundary,,
834,03mf,30,2817.0,3mf_14340_2025_01_25_17_44_30_833811_RGB_640_480_3.png,3mf_14337_2025_01_25_17_44_30_537523_RGB_640_480_3.png,3mf_14338_2025_01_25_17_44_30_632837_RGB_640_480_3.png,3mf_14339_2025_01_25_17_44_30_735175_RGB_640_480_3.png,3mf_14341_2025_01_25_17_44_30_931156_RGB_640_480_3.png,3mf_14342_2025_01_25_17_44_31_034126_RGB_640_480_3.png,3mf_14343_2025_01_25_17_44_31_132502_RGB_640_480_3.png,background,boundary,,
835,03mf,56,5393.0,3mf_14366_2025_01_25_17_44_33_409191_RGB_640_480_3.png,3mf_14363_2025_01_25_17_44_33_122974_RGB_640_480_3.png,3mf_14364_2025_01_25_17_44_33_222626_RGB_640_480_3.png,3mf_14365_2025_01_25_17_44_33_319760_RGB_640_480_3.png,,,,background,boundary,,
836,0428,36,3418.0,0428_5803_2025_01_25_11_12_12_553273_RGB_640_480_3.png,0428_5800_2025_01_25_11_12_12_264411_RGB_640_480_3.png,0428_5801_2025_01_25_11_12_12_365071_RGB_640_480_3.png,0428_5802_2025_01_25_11_12_12_459412_RGB_640_480_3.png,0428_5804_2025_01_25_11_12_12_651251_RGB_640_480_3.png,0428_5805_2025_01_25_11_12_12_749814_RGB_640_480_3.png,0428_5806_2025_01_25_11_12_12_859097_RGB_640_480_3.png,background,boundary,,
837,0428,37,3516.0,0428_5804_2025_01_25_11_12_12_651251_RGB_640_480_3.png,0428_5801_2025_01_25_11_12_12_365071_RGB_640_480_3.png,0428_5802_2025_01_25_11_12_12_459412_RGB_640_480_3.png,0428_5803_2025_01_25_11_12_12_553273_RGB_640_480_3.png,0428_5805_2025_01_25_11_12_12_749814_RGB_640_480_3.png,0428_5806_2025_01_25_11_12_12_859097_RGB_640_480_3.png,0428_5807_2025_01_25_11_12_12_958295_RGB_640_480_3.png,background,boundary,,
838,0428,38,3614.0,0428_5805_2025_01_25_11_12_12_749814_RGB_640_480_3.png,0428_5802_2025_01_25_11_12_12_459412_RGB_640_480_3.png,0428_5803_2025_01_25_11_12_12_553273_RGB_640_480_3.png,0428_5804_2025_01_25_11_12_12_651251_RGB_640_480_3.png,0428_5806_2025_01_25_11_12_12_859097_RGB_640_480_3.png,0428_5807_2025_01_25_11_12_12_958295_RGB_640_480_3.png,0428_5808_2025_01_25_11_12_13_058086_RGB_640_480_3.png,background,boundary,,
839,0428,54,5228.0,0428_5821_2025_01_25_11_12_14_367074_RGB_640_480_3.png,0428_5818_2025_01_25_11_12_14_058028_RGB_640_480_3.png,0428_5819_2025_01_25_11_12_14_170507_RGB_640_480_3.png,0428_5820_2025_01_25_11_12_14_276705_RGB_640_480_3.png,0428_5822_2025_01_25_11_12_14_470682_RGB_640_480_3.png,0428_5823_2025_01_25_11_12_14_563332_RGB_640_480_3.png,0428_5824_2025_01_25_11_12_14_656879_RGB_640_480_3.png,background,boundary,,
840,0428,55,5335.0,0428_5822_2025_01_25_11_12_14_470682_RGB_640_480_3.png,0428_5819_2025_01_25_11_12_14_170507_RGB_640_480_3.png,0428_5820_2025_01_25_11_12_14_276705_RGB_640_480_3.png,0428_5821_2025_01_25_11_12_14_367074_RGB_640_480_3.png,0428_5823_2025_01_25_11_12_14_563332_RGB_640_480_3.png,0428_5824_2025_01_25_11_12_14_656879_RGB_640_480_3.png,0428_5825_2025_01_25_11_12_14_757084_RGB_640_480_3.png,background,boundary,,
841,0428,56,5428.0,0428_5823_2025_01_25_11_12_14_563332_RGB_640_480_3.png,0428_5820_2025_01_25_11_12_14_276705_RGB_640_480_3.png,0428_5821_2025_01_25_11_12_14_367074_RGB_640_480_3.png,0428_5822_2025_01_25_11_12_14_470682_RGB_640_480_3.png,0428_5824_2025_01_25_11_12_14_656879_RGB_640_480_3.png,0428_5825_2025_01_25_11_12_14_757084_RGB_640_480_3.png,0428_5826_2025_01_25_11_12_14_858320_RGB_640_480_3.png,background,boundary,,
842,0438,47,4669.0,0438_3291_2025_01_25_10_53_51_578522_RGB_640_480_3.png,0438_3288_2025_01_25_10_53_51_282407_RGB_640_480_3.png,0438_3289_2025_01_25_10_53_51_388950_RGB_640_480_3.png,0438_3290_2025_01_25_10_53_51_480861_RGB_640_480_3.png,0438_3292_2025_01_25_10_53_51_681650_RGB_640_480_3.png,0438_3293_2025_01_25_10_53_51_792271_RGB_640_480_3.png,0438_3294_2025_01_25_10_53_51_893903_RGB_640_480_3.png,background,boundary,,
843,0438,48,4772.0,0438_3292_2025_01_25_10_53_51_681650_RGB_640_480_3.png,0438_3289_2025_01_25_10_53_51_388950_RGB_640_480_3.png,0438_3290_2025_01_25_10_53_51_480861_RGB_640_480_3.png,0438_3291_2025_01_25_10_53_51_578522_RGB_640_480_3.png,0438_3293_2025_01_25_10_53_51_792271_RGB_640_480_3.png,0438_3294_2025_01_25_10_53_51_893903_RGB_640_480_3.png,0438_3295_2025_01_25_10_53_51_993959_RGB_640_480_3.png,background,boundary,,
844,0438,49,4883.0,0438_3293_2025_01_25_10_53_51_792271_RGB_640_480_3.png,0438_3290_2025_01_25_10_53_51_480861_RGB_640_480_3.png,0438_3291_2025_01_25_10_53_51_578522_RGB_640_480_3.png,0438_3292_2025_01_25_10_53_51_681650_RGB_640_480_3.png,0438_3294_2025_01_25_10_53_51_893903_RGB_640_480_3.png,0438_3295_2025_01_25_10_53_51_993959_RGB_640_480_3.png,0438_3296_2025_01_25_10_53_52_091138_RGB_640_480_3.png,background,boundary,,
845,0438,61,6050.0,0438_3305_2025_01_25_10_53_52_958606_RGB_640_480_3.png,0438_3302_2025_01_25_10_53_52_675890_RGB_640_480_3.png,0438_3303_2025_01_25_10_53_52_763075_RGB_640_480_3.png,0438_3304_2025_01_25_10_53_52_876513_RGB_640_480_3.png,0438_3306_2025_01_25_10_53_53_051748_RGB_640_480_3.png,0438_3307_2025_01_25_10_53_53_145560_RGB_640_480_3.png,0438_3308_2025_01_25_10_53_53_252132_RGB_640_480_3.png,background,boundary,,
846,0438,62,6143.0,0438_3306_2025_01_25_10_53_53_051748_RGB_640_480_3.png,0438_3303_2025_01_25_10_53_52_763075_RGB_640_480_3.png,0438_3304_2025_01_25_10_53_52_876513_RGB_640_480_3.png,0438_3305_2025_01_25_10_53_52_958606_RGB_640_480_3.png,0438_3307_2025_01_25_10_53_53_145560_RGB_640_480_3.png,0438_3308_2025_01_25_10_53_53_252132_RGB_640_480_3.png,0438_3309_2025_01_25_10_53_53_359602_RGB_640_480_3.png,background,boundary,,
847,0438,63,6236.0,0438_3307_2025_01_25_10_53_53_145560_RGB_640_480_3.png,0438_3304_2025_01_25_10_53_52_876513_RGB_640_480_3.png,0438_3305_2025_01_25_10_53_52_958606_RGB_640_480_3.png,0438_3306_2025_01_25_10_53_53_051748_RGB_640_480_3.png,0438_3308_2025_01_25_10_53_53_252132_RGB_640_480_3.png,0438_3309_2025_01_25_10_53_53_359602_RGB_640_480_3.png,0438_3310_2025_01_25_10_53_53_467866_RGB_640_480_3.png,background,boundary,,
848,0456,55,5186.0,0456_4718_2025_01_25_11_06_00_647312_RGB_640_480_3.png,0456_4715_2025_01_25_11_06_00_345517_RGB_640_480_3.png,0456_4716_2025_01_25_11_06_00_439850_RGB_640_480_3.png,0456_4717_2025_01_25_11_06_00_548354_RGB_640_480_3.png,0456_4719_2025_01_25_11_06_00_753339_RGB_640_480_3.png,0456_4720_2025_01_25_11_06_00_864670_RGB_640_480_3.png,0456_4721_2025_01_25_11_06_00_960831_RGB_640_480_3.png,background,boundary,,
849,0456,56,5292.0,0456_4719_2025_01_25_11_06_00_753339_RGB_640_480_3.png,0456_4716_2025_01_25_11_06_00_439850_RGB_640_480_3.png,0456_4717_2025_01_25_11_06_00_548354_RGB_640_480_3.png,0456_4718_2025_01_25_11_06_00_647312_RGB_640_480_3.png,0456_4720_2025_01_25_11_06_00_864670_RGB_640_480_3.png,0456_4721_2025_01_25_11_06_00_960831_RGB_640_480_3.png,0456_4722_2025_01_25_11_06_01_066338_RGB_640_480_3.png,background,boundary,,
850,0456,57,5404.0,0456_4720_2025_01_25_11_06_00_864670_RGB_640_480_3.png,0456_4717_2025_01_25_11_06_00_548354_RGB_640_480_3.png,0456_4718_2025_01_25_11_06_00_647312_RGB_640_480_3.png,0456_4719_2025_01_25_11_06_00_753339_RGB_640_480_3.png,0456_4721_2025_01_25_11_06_00_960831_RGB_640_480_3.png,0456_4722_2025_01_25_11_06_01_066338_RGB_640_480_3.png,0456_4723_2025_01_25_11_06_01_159829_RGB_640_480_3.png,background,boundary,,
851,0456,71,6830.0,0456_4734_2025_01_25_11_06_02_290925_RGB_640_480_3.png,0456_4731_2025_01_25_11_06_01_998806_RGB_640_480_3.png,0456_4732_2025_01_25_11_06_02_096278_RGB_640_480_3.png,0456_4733_2025_01_25_11_06_02_197147_RGB_640_480_3.png,0456_4736_2025_01_25_11_06_02_493900_RGB_640_480_3.png,0456_4737_2025_01_25_11_06_02_596521_RGB_640_480_3.png,0456_4738_2025_01_25_11_06_02_693815_RGB_640_480_3.png,background,boundary,,
852,0456,72,7032.0,0456_4736_2025_01_25_11_06_02_493900_RGB_640_480_3.png,0456_4732_2025_01_25_11_06_02_096278_RGB_640_480_3.png,0456_4733_2025_01_25_11_06_02_197147_RGB_640_480_3.png,0456_4734_2025_01_25_11_06_02_290925_RGB_640_480_3.png,0456_4737_2025_01_25_11_06_02_596521_RGB_640_480_3.png,0456_4738_2025_01_25_11_06_02_693815_RGB_640_480_3.png,0456_4739_2025_01_25_11_06_02_792516_RGB_640_480_3.png,background,boundary,,
853,0456,73,7136.0,0456_4737_2025_01_25_11_06_02_596521_RGB_640_480_3.png,0456_4733_2025_01_25_11_06_02_197147_RGB_640_480_3.png,0456_4734_2025_01_25_11_06_02_290925_RGB_640_480_3.png,0456_4736_2025_01_25_11_06_02_493900_RGB_640_480_3.png,0456_4738_2025_01_25_11_06_02_693815_RGB_640_480_3.png,0456_4739_2025_01_25_11_06_02_792516_RGB_640_480_3.png,0456_4740_2025_01_25_11_06_02_888242_RGB_640_480_3.png,background,boundary,,
854,0458,35,3422.0,0458_3938_2025_01_25_11_00_22_319968_RGB_640_480_3.png,0458_3935_2025_01_25_11_00_22_029006_RGB_640_480_3.png,0458_3936_2025_01_25_11_00_22_127617_RGB_640_480_3.png,0458_3937_2025_01_25_11_00_22_219799_RGB_640_480_3.png,0458_3939_2025_01_25_11_00_22_443034_RGB_640_480_3.png,0458_3940_2025_01_25_11_00_22_547709_RGB_640_480_3.png,0458_3941_2025_01_25_11_00_22_649102_RGB_640_480_3.png,background,boundary,,
855,0458,36,3542.0,0458_3939_2025_01_25_11_00_22_443034_RGB_640_480_3.png,0458_3936_2025_01_25_11_00_22_127617_RGB_640_480_3.png,0458_3937_2025_01_25_11_00_22_219799_RGB_640_480_3.png,0458_3938_2025_01_25_11_00_22_319968_RGB_640_480_3.png,0458_3940_2025_01_25_11_00_22_547709_RGB_640_480_3.png,0458_3941_2025_01_25_11_00_22_649102_RGB_640_480_3.png,0458_3942_2025_01_25_11_00_22_752179_RGB_640_480_3.png,background,boundary,,
856,0458,37,3649.0,0458_3940_2025_01_25_11_00_22_547709_RGB_640_480_3.png,0458_3937_2025_01_25_11_00_22_219799_RGB_640_480_3.png,0458_3938_2025_01_25_11_00_22_319968_RGB_640_480_3.png,0458_3939_2025_01_25_11_00_22_443034_RGB_640_480_3.png,0458_3941_2025_01_25_11_00_22_649102_RGB_640_480_3.png,0458_3942_2025_01_25_11_00_22_752179_RGB_640_480_3.png,0458_3943_2025_01_25_11_00_22_856085_RGB_640_480_3.png,background,boundary,,
857,0458,51,5114.0,0458_3954_2025_01_25_11_00_24_012217_RGB_640_480_3.png,0458_3951_2025_01_25_11_00_23_700224_RGB_640_480_3.png,0458_3952_2025_01_25_11_00_23_817100_RGB_640_480_3.png,0458_3953_2025_01_25_11_00_23_914302_RGB_640_480_3.png,0458_3955_2025_01_25_11_00_24_106995_RGB_640_480_3.png,0458_3956_2025_01_25_11_00_24_215402_RGB_640_480_3.png,0458_3957_2025_01_25_11_00_24_314557_RGB_640_480_3.png,background,boundary,,
858,0458,52,5206.0,0458_3955_2025_01_25_11_00_24_106995_RGB_640_480_3.png,0458_3952_2025_01_25_11_00_23_817100_RGB_640_480_3.png,0458_3953_2025_01_25_11_00_23_914302_RGB_640_480_3.png,0458_3954_2025_01_25_11_00_24_012217_RGB_640_480_3.png,0458_3956_2025_01_25_11_00_24_215402_RGB_640_480_3.png,0458_3957_2025_01_25_11_00_24_314557_RGB_640_480_3.png,0458_3958_2025_01_25_11_00_24_407017_RGB_640_480_3.png,background,boundary,,
859,0458,53,5317.0,0458_3956_2025_01_25_11_00_24_215402_RGB_640_480_3.png,0458_3953_2025_01_25_11_00_23_914302_RGB_640_480_3.png,0458_3954_2025_01_25_11_00_24_012217_RGB_640_480_3.png,0458_3955_2025_01_25_11_00_24_106995_RGB_640_480_3.png,0458_3957_2025_01_25_11_00_24_314557_RGB_640_480_3.png,0458_3958_2025_01_25_11_00_24_407017_RGB_640_480_3.png,0458_3959_2025_01_25_11_00_24_521319_RGB_640_480_3.png,background,boundary,,
860,0463,95,9572.0,0463_1646_2025_01_25_10_44_27_955941_RGB_640_480_3.png,0463_1643_2025_01_25_10_44_27_642226_RGB_640_480_3.png,0463_1644_2025_01_25_10_44_27_753877_RGB_640_480_3.png,0463_1645_2025_01_25_10_44_27_844463_RGB_640_480_3.png,0463_1647_2025_01_25_10_44_28_057128_RGB_640_480_3.png,0463_1648_2025_01_25_10_44_28_155732_RGB_640_480_3.png,0463_1649_2025_01_25_10_44_28_261353_RGB_640_480_3.png,background,high_pdi,,
861,0463,97,9772.0,0463_1648_2025_01_25_10_44_28_155732_RGB_640_480_3.png,0463_1645_2025_01_25_10_44_27_844463_RGB_640_480_3.png,0463_1646_2025_01_25_10_44_27_955941_RGB_640_480_3.png,0463_1647_2025_01_25_10_44_28_057128_RGB_640_480_3.png,0463_1649_2025_01_25_10_44_28_261353_RGB_640_480_3.png,0463_1650_2025_01_25_10_44_28_353990_RGB_640_480_3.png,0463_1651_2025_01_25_10_44_28_451214_RGB_640_480_3.png,background,high_pdi,,
862,0463,102,10268.0,0463_1653_2025_01_25_10_44_28_652591_RGB_640_480_3.png,0463_1650_2025_01_25_10_44_28_353990_RGB_640_480_3.png,0463_1651_2025_01_25_10_44_28_451214_RGB_640_480_3.png,0463_1652_2025_01_25_10_44_28_557337_RGB_640_480_3.png,0463_1654_2025_01_25_10_44_28_744446_RGB_640_480_3.png,0463_1655_2025_01_25_10_44_28_846871_RGB_640_480_3.png,0463_1656_2025_01_25_10_44_28_945325_RGB_640_480_3.png,background,boundary,,
863,0463,103,10361.0,0463_1654_2025_01_25_10_44_28_744446_RGB_640_480_3.png,0463_1651_2025_01_25_10_44_28_451214_RGB_640_480_3.png,0463_1652_2025_01_25_10_44_28_557337_RGB_640_480_3.png,0463_1653_2025_01_25_10_44_28_652591_RGB_640_480_3.png,0463_1655_2025_01_25_10_44_28_846871_RGB_640_480_3.png,0463_1656_2025_01_25_10_44_28_945325_RGB_640_480_3.png,0463_1657_2025_01_25_10_44_29_042627_RGB_640_480_3.png,background,boundary,,
864,0463,104,10461.0,0463_1655_2025_01_25_10_44_28_846871_RGB_640_480_3.png,0463_1652_2025_01_25_10_44_28_557337_RGB_640_480_3.png,0463_1653_2025_01_25_10_44_28_652591_RGB_640_480_3.png,0463_1654_2025_01_25_10_44_28_744446_RGB_640_480_3.png,0463_1656_2025_01_25_10_44_28_945325_RGB_640_480_3.png,0463_1657_2025_01_25_10_44_29_042627_RGB_640_480_3.png,0463_1658_2025_01_25_10_44_29_144287_RGB_640_480_3.png,background,boundary,,
865,0463,113,11359.0,0463_1664_2025_01_25_10_44_29_742652_RGB_640_480_3.png,0463_1661_2025_01_25_10_44_29_439981_RGB_640_480_3.png,0463_1662_2025_01_25_10_44_29_543826_RGB_640_480_3.png,0463_1663_2025_01_25_10_44_29_644762_RGB_640_480_3.png,0463_1665_2025_01_25_10_44_29_844586_RGB_640_480_3.png,0463_1666_2025_01_25_10_44_29_940546_RGB_640_480_3.png,0463_1667_2025_01_25_10_44_30_035807_RGB_640_480_3.png,background,boundary,,
866,0463,114,11461.0,0463_1665_2025_01_25_10_44_29_844586_RGB_640_480_3.png,0463_1662_2025_01_25_10_44_29_543826_RGB_640_480_3.png,0463_1663_2025_01_25_10_44_29_644762_RGB_640_480_3.png,0463_1664_2025_01_25_10_44_29_742652_RGB_640_480_3.png,0463_1666_2025_01_25_10_44_29_940546_RGB_640_480_3.png,0463_1667_2025_01_25_10_44_30_035807_RGB_640_480_3.png,0463_1668_2025_01_25_10_44_30_132675_RGB_640_480_3.png,background,boundary,,
867,0463,115,11556.0,0463_1666_2025_01_25_10_44_29_940546_RGB_640_480_3.png,0463_1663_2025_01_25_10_44_29_644762_RGB_640_480_3.png,0463_1664_2025_01_25_10_44_29_742652_RGB_640_480_3.png,0463_1665_2025_01_25_10_44_29_844586_RGB_640_480_3.png,0463_1667_2025_01_25_10_44_30_035807_RGB_640_480_3.png,0463_1668_2025_01_25_10_44_30_132675_RGB_640_480_3.png,0463_1669_2025_01_25_10_44_30_223999_RGB_640_480_3.png,background,boundary,,
868,0468,29,2827.0,0468_755_2025_01_25_10_39_50_473183_RGB_640_480_3.png,0468_752_2025_01_25_10_39_50_167846_RGB_640_480_3.png,0468_753_2025_01_25_10_39_50_273820_RGB_640_480_3.png,0468_754_2025_01_25_10_39_50_366141_RGB_640_480_3.png,0468_756_2025_01_25_10_39_50_573413_RGB_640_480_3.png,0468_757_2025_01_25_10_39_50_687614_RGB_640_480_3.png,0468_758_2025_01_25_10_39_50_798400_RGB_640_480_3.png,background,boundary,,
869,0468,30,2927.0,0468_756_2025_01_25_10_39_50_573413_RGB_640_480_3.png,0468_753_2025_01_25_10_39_50_273820_RGB_640_480_3.png,0468_754_2025_01_25_10_39_50_366141_RGB_640_480_3.png,0468_755_2025_01_25_10_39_50_473183_RGB_640_480_3.png,0468_757_2025_01_25_10_39_50_687614_RGB_640_480_3.png,0468_758_2025_01_25_10_39_50_798400_RGB_640_480_3.png,0468_759_2025_01_25_10_39_50_911178_RGB_640_480_3.png,background,boundary,,
870,0468,31,3045.0,0468_757_2025_01_25_10_39_50_687614_RGB_640_480_3.png,0468_754_2025_01_25_10_39_50_366141_RGB_640_480_3.png,0468_755_2025_01_25_10_39_50_473183_RGB_640_480_3.png,0468_756_2025_01_25_10_39_50_573413_RGB_640_480_3.png,0468_758_2025_01_25_10_39_50_798400_RGB_640_480_3.png,0468_759_2025_01_25_10_39_50_911178_RGB_640_480_3.png,0468_760_2025_01_25_10_39_51_006817_RGB_640_480_3.png,background,boundary,,
871,0468,47,4729.0,0468_773_2025_01_25_10_39_52_372267_RGB_640_480_3.png,0468_770_2025_01_25_10_39_52_065476_RGB_640_480_3.png,0468_771_2025_01_25_10_39_52_162555_RGB_640_480_3.png,0468_772_2025_01_25_10_39_52_261417_RGB_640_480_3.png,0468_774_2025_01_25_10_39_52_473971_RGB_640_480_3.png,0468_775_2025_01_25_10_39_52_579113_RGB_640_480_3.png,0468_776_2025_01_25_10_39_52_691535_RGB_640_480_3.png,background,boundary,,
872,0468,48,4831.0,0468_774_2025_01_25_10_39_52_473971_RGB_640_480_3.png,0468_771_2025_01_25_10_39_52_162555_RGB_640_480_3.png,0468_772_2025_01_25_10_39_52_261417_RGB_640_480_3.png,0468_773_2025_01_25_10_39_52_372267_RGB_640_480_3.png,0468_775_2025_01_25_10_39_52_579113_RGB_640_480_3.png,0468_776_2025_01_25_10_39_52_691535_RGB_640_480_3.png,0468_777_2025_01_25_10_39_52_802776_RGB_640_480_3.png,background,boundary,,
873,0468,49,4936.0,0468_775_2025_01_25_10_39_52_579113_RGB_640_480_3.png,0468_772_2025_01_25_10_39_52_261417_RGB_640_480_3.png,0468_773_2025_01_25_10_39_52_372267_RGB_640_480_3.png,0468_774_2025_01_25_10_39_52_473971_RGB_640_480_3.png,0468_776_2025_01_25_10_39_52_691535_RGB_640_480_3.png,0468_777_2025_01_25_10_39_52_802776_RGB_640_480_3.png,0468_778_2025_01_25_10_39_52_908232_RGB_640_480_3.png,background,boundary,,
874,0472,86,8352.0,0472_5274_2025_01_25_11_08_22_587065_RGB_640_480_3.png,0472_5271_2025_01_25_11_08_22_296414_RGB_640_480_3.png,0472_5272_2025_01_25_11_08_22_390620_RGB_640_480_3.png,0472_5273_2025_01_25_11_08_22_493055_RGB_640_480_3.png,0472_5275_2025_01_25_11_08_22_693515_RGB_640_480_3.png,0472_5276_2025_01_25_11_08_22_792709_RGB_640_480_3.png,0472_5277_2025_01_25_11_08_22_896920_RGB_640_480_3.png,background,boundary,,
875,0472,87,8458.0,0472_5275_2025_01_25_11_08_22_693515_RGB_640_480_3.png,0472_5272_2025_01_25_11_08_22_390620_RGB_640_480_3.png,0472_5273_2025_01_25_11_08_22_493055_RGB_640_480_3.png,0472_5274_2025_01_25_11_08_22_587065_RGB_640_480_3.png,0472_5276_2025_01_25_11_08_22_792709_RGB_640_480_3.png,0472_5277_2025_01_25_11_08_22_896920_RGB_640_480_3.png,0472_5278_2025_01_25_11_08_22_991027_RGB_640_480_3.png,background,boundary,,
876,0472,88,8558.0,0472_5276_2025_01_25_11_08_22_792709_RGB_640_480_3.png,0472_5273_2025_01_25_11_08_22_493055_RGB_640_480_3.png,0472_5274_2025_01_25_11_08_22_587065_RGB_640_480_3.png,0472_5275_2025_01_25_11_08_22_693515_RGB_640_480_3.png,0472_5277_2025_01_25_11_08_22_896920_RGB_640_480_3.png,0472_5278_2025_01_25_11_08_22_991027_RGB_640_480_3.png,0472_5279_2025_01_25_11_08_23_087810_RGB_640_480_3.png,background,boundary,,
877,0472,99,9668.0,0472_5287_2025_01_25_11_08_23_903117_RGB_640_480_3.png,0472_5284_2025_01_25_11_08_23_600574_RGB_640_480_3.png,0472_5285_2025_01_25_11_08_23_692412_RGB_640_480_3.png,0472_5286_2025_01_25_11_08_23_799953_RGB_640_480_3.png,0472_5288_2025_01_25_11_08_23_991110_RGB_640_480_3.png,0472_5289_2025_01_25_11_08_24_094204_RGB_640_480_3.png,0472_5290_2025_01_25_11_08_24_190007_RGB_640_480_3.png,background,boundary,,
878,0472,100,9756.0,0472_5288_2025_01_25_11_08_23_991110_RGB_640_480_3.png,0472_5285_2025_01_25_11_08_23_692412_RGB_640_480_3.png,0472_5286_2025_01_25_11_08_23_799953_RGB_640_480_3.png,0472_5287_2025_01_25_11_08_23_903117_RGB_640_480_3.png,0472_5289_2025_01_25_11_08_24_094204_RGB_640_480_3.png,0472_5290_2025_01_25_11_08_24_190007_RGB_640_480_3.png,0472_5291_2025_01_25_11_08_24_287907_RGB_640_480_3.png,background,boundary,,
879,0472,101,9860.0,0472_5289_2025_01_25_11_08_24_094204_RGB_640_480_3.png,0472_5286_2025_01_25_11_08_23_799953_RGB_640_480_3.png,0472_5287_2025_01_25_11_08_23_903117_RGB_640_480_3.png,0472_5288_2025_01_25_11_08_23_991110_RGB_640_480_3.png,0472_5290_2025_01_25_11_08_24_190007_RGB_640_480_3.png,0472_5291_2025_01_25_11_08_24_287907_RGB_640_480_3.png,0472_5292_2025_01_25_11_08_24_390382_RGB_640_480_3.png,background,boundary,,
